COUNTRY_ISO_CODE_2,CUSTOMS_OFFICE_NAME,CUSTOMS_PROVINCE_NAME,DECLARATION_DATE,DECLARATION_NUMBER,EXCHANGE_RATE,EXPORTER_ADDRESS_EN,EXPORTER_ADDRESS_VN,EXPORTER_ID,EXPORTER_NAME_EN,EXPORTER_NAME_VN,EXPORTER_PHONE,EXPORTER_POSTAL_CODE,EXPORT_TAX_RATE,FOREIGN_CURRENCY,HS_CODE,HS_CODE_2,HS_CODE_4,IMPORTER_ADDRESS,IMPORTER_COUNTRY,IMPORTER_NAME,INCOTERMS,PAYMENT_METHOD,PRODUCT_DESC_EN,PRODUCT_DESC_VN,QTY,_id,TOTAL_PRICE_IN_FOREIGN_CURRENCY,TOTAL_PRICE_IN_USD,TRANS_TYPE_CODE,TRANS_TYPE_NAME,TYPE_OF_EXPORT,UNIT,UNIT_PRICE_IN_FOREIGN_CURRENCY,UNIT_PRICE_IN_USD,HS_CODE_DESCRIPTION,EXPORTER_NAME_EN_extracted_info,EXPORTER_NAME_EN_manufacturer
TW,HQKCXKCNHP,HAI PHONG,2025-08-01T00:00:00Z,307633798200,25960.0,PLOT C-04 PART OF PLOT C-05 BELONGING TO LOT CN12 AN DUONG INDUSTRIAL PARK HONG PHONG COMMUNE AN DUONG DISTRICT HAI PHONG CITY VIETNAM,"THỬA ĐẤT C-04, MỘT PHẦN THỬA ĐẤT C-05 THUỘC LÔ ĐẤT CN12 KCN AN DƯƠNG, P AN PHONG, TP HẢI PHÒNG,VN",202055026,TONGWEI ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH ĐIỆN TỬ TONGWEI (VIỆT NAM),963580987,,0.0,USD,85176243,85,8517,FLAT A 13/F LEAHANDER CENTRE 28 WANG WO TSAI STREET TSUEN WAN NT HONG KONG HK,"TAIWAN, PROVINCE OF CHINA",GONGJIN ELECTRONIC HONG KONG LIMITED,DAP,KC,"1F0A1390#&AMP;SWITCHES LINKSYS (SWITCH THE NETWORK), MODEL LGS124V2, 24PT, 100-240V ~ 0.7 A, MATP: 9130000016500000. NEW GOODS 100%#&AMP;VN","1F0A1390#&THIẾT BỊ CHUYỂN MẠCH LINKSYS (SWITCH BỘ CHIA MẠNG), MODEL LGS124V2, 24PT, 100-240V ~ 0.7A, MATP: 9130000016500000. HÀNG MỚI 100%#&VN",4,adb2b6a6-85be-4ca8-9110-6cf8c3f99256,162.56,162.56,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,40.64,40.64,"CONTROL AND ADAPTOR UNITS, INCLUDING GATEWAYS, BRIDGES, ROUTERS AND OTHER SIMILAR APPARATUS DESIGNED ONLY FOR CONNECTION WITH AUTOMATIC DATA PROCESSING MACHINES OF HEADING 84.71",Linksys LGS124V2,Linksys
SG,HQCNC,HỒ CHÍ MINH,2025-08-01T00:00:00Z,307631716140,25960.0,SAIGON TOWER 29 LE DUAN BEN NGHE WARD DISTRICT 1 HO CHI MINH CITY VIETNAM,"TÒA NHÀ SAIGON TOWER, SỐ 29, ĐƯỜNG LÊ DUẨN, PHƯỜNG SÀI GÒN, TP.HỒ CHÍ MINH",310715054,HEWLETT PACKARD VIETNAM SOFTWARE AND INFORMATION TECHNOLOGY COMPANY LIMITED,CÔNG TY TNHH PHẦN MỀM VÀ CÔNG NGHỆ THÔNG TIN HEWLETT-PACKARD VIỆT NAM,08-35287041,,0.0,USD,85176243,85,8517,1 DEPOT CLOSE #11-01 SINGAPORE 109841 SG,SINGAPORE,HEWLETT PACKARD ASIA PACIFIC PRIVATE LIMITED,DAP,KC,"SWITCHES DO NOT CONTAIN CODE CIVIL J9773-61001 - HP 2530-24G-POE+ SWITCH (SUPPORT KIT), NEW GOODS 100%#&AMP;CN","THIẾT BỊ CHUYỂN MẠCH KHÔNG CHỨA MẬT MÃ DÂN SỰ J9773-61001- HPE 2530-24G-POE+ SWITCH (SUPPORT KIT), HÀNG MỚI 100%#&CN",1,437f1f75-b91a-4324-94e4-900fa64e8bb4,131.73,131.73,AIR,AIR,ORDINARY EXPORT (INVESTMENT ENTERPRISES),PCE,131.73,131.73,"CONTROL AND ADAPTOR UNITS, INCLUDING GATEWAYS, BRIDGES, ROUTERS AND OTHER SIMILAR APPARATUS DESIGNED ONLY FOR CONNECTION WITH AUTOMATIC DATA PROCESSING MACHINES OF HEADING 84.71",HP 2530-24G-POE+,Hewlett Packard Enterprise
KR,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307631426230,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) KR,"KOREA, REPUBLIC OF",CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P44356#&AMP;SWITCHES(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-24T-E C9200-24T-E078,100~240V/125W;STT 220,158/GPXNK-BCY#&AMP;VN","P44356#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-24T-E,C9200-24T-E078,100~240V/125W;STT 220,158/GPXNK-BCY#&VN",3,3197af21-d9c2-4866-8700-e1668d4801cf,989.9307,989.9307,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,329.9769,329.9769,OTHER,Cisco C9200-24T-E,Cisco
NZ,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307633544060,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,NEW ZEALAND,SAMSUNG ELECTRONICS CO LIMITED,CIP,KC,SM-L330NDAAXNZ#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L330NDAAXNZ#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,140,5fc353c0-e255-49c9-8b5b-3b18cbbb89b2,16415.0,16415.0,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,117.25,117.25,OTHER,Samsung SM-L330NDAAXNZ,Samsung
NZ,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307633544060,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,NEW ZEALAND,SAMSUNG ELECTRONICS CO LIMITED,CIP,KC,SM-L330NZSAXNZ#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L330NZSAXNZ#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,80,cabc0c20-b368-4b18-a56f-3e9d3d10cfd6,9380.0,9380.0,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,117.25,117.25,OTHER,Samsung SM-L330NZSAXNZ,Samsung
NL,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307633800260,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176243,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) NL,NETHERLANDS,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P71576#&AMP;ROUTERS(CISCO CATALYST RUGGED SERIES ROUTERS (IR))IR1821-K9,IR1821-K900A,12V~24V/120W;STT 366,158/GPXNK-BCY#&AMP;VN","P71576#&THIẾT BỊ ĐỊNH TUYẾN,(CISCO CATALYST RUGGED SERIES ROUTERS (IR))IR1821-K9,IR1821-K900A,12V~24V/120W;STT 366,158/GPXNK-BCY#&VN",1,944bfce1-ecae-4a7c-93fe-8909492926a3,545.85143,545.85143,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,545.85143,545.85143,"CONTROL AND ADAPTOR UNITS, INCLUDING GATEWAYS, BRIDGES, ROUTERS AND OTHER SIMILAR APPARATUS DESIGNED ONLY FOR CONNECTION WITH AUTOMATIC DATA PROCESSING MACHINES OF HEADING 84.71",Cisco IR1821-K9,Cisco
CN,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307630050360,25960.0,LOT E QUANG CHAU INDUSTRIAL PARK QUANG CHAU COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ E, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400801174,LUXSHARE ICT VIETNAM LIMITED,CÔNG TY TNHH LUXSHARE - ICT ( VIỆT NAM ),2413634635,,0.0,USD,85176299,85,8517,SUITE 1621 16/F. OCEAN CENTRE HARBOUR CITY 5 CANTON ROAD TSIM SHA TSUI KOWLOON HK,CHINA,LUXSHARE PRECISION LIMITED,EXW,KC,"1LA5C01825M-CH#&AMP;SMART WATCHES APPLE WATCH (ONE SET INCLUDES: 1 WATCH FACE, 1 CHARGER, WIRELESS CHARGER, AND 1 SET OF LEATHER WATCH STRAP.), MWXN3CH/B (A3002), 1LA5C01825M-CH. 100% BRAND NEW. #&AMP;VN","1LA5C01825M-CH#&ĐỒNG HỒ THÔNG MINH APPLE WATCH (MỘT BỘ GỒM: 1 MẶT ĐỒNG HỒ, 1 SẠC KHÔNG DÂY VÀ 1 BỘ DÂY ĐEO ĐỒNG HỒ.), MWXN3CH/B (A3002), 1LA5C01825M-CH. HÀNG MỚI 100%. #&VN",72,d1975a30-def8-4d94-8666-126332136d9b,15940.08,15940.08,LAND,LAND,ORDINARY EXPORT (PROCESSING ENTERPRISES),SET,221.39,221.39,OTHER,Apple Watch MWXN3CH/B,Apple
KR,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307631426230,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) KR,"KOREA, REPUBLIC OF",CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P46744#&AMP;SWITCHES(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-24P-A C9200-24P-A02N,100~240V/600W;STT 215,158/GPXNK-BCY#&AMP;VN","P46744#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-24P-A,C9200-24P-A02N,100~240V/600W;STT 215,158/GPXNK-BCY#&VN",1,aabcb1d3-051b-4521-a592-5ec85402df54,351.0799,351.0799,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,351.0799,351.0799,OTHER,Cisco C9200-24P-A,Cisco
KR,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307631426230,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) KR,"KOREA, REPUBLIC OF",CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P73822#&AMP;SWITCHES(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200L-48P-4G-E C9200L-48P-4G-E06N,100~240V/1000W;STT 201,158/GPXNK-BCY#&AMP;VN","P73822#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200L-48P-4G-E,C9200L-48P-4G-E06N,100~240V/1000W;STT 201,158/GPXNK-BCY#&VN",2,40616587-0242-4b1a-acdb-031e9666ff40,702.7534,702.7534,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,351.3767,351.3767,OTHER,Cisco C9200L-48P-4G-E,Cisco
SG,HQCNC,HỒ CHÍ MINH,2025-08-01T00:00:00Z,307631716140,25960.0,SAIGON TOWER 29 LE DUAN BEN NGHE WARD DISTRICT 1 HO CHI MINH CITY VIETNAM,"TÒA NHÀ SAIGON TOWER, SỐ 29, ĐƯỜNG LÊ DUẨN, PHƯỜNG SÀI GÒN, TP.HỒ CHÍ MINH",310715054,HEWLETT PACKARD VIETNAM SOFTWARE AND INFORMATION TECHNOLOGY COMPANY LIMITED,CÔNG TY TNHH PHẦN MỀM VÀ CÔNG NGHỆ THÔNG TIN HEWLETT-PACKARD VIỆT NAM,08-35287041,,0.0,USD,85176243,85,8517,1 DEPOT CLOSE #11-01 SINGAPORE 109841 SG,SINGAPORE,HEWLETT PACKARD ASIA PACIFIC PRIVATE LIMITED,DAP,KC,"SWITCHES DO NOT CONTAIN CODE CIVIL J9773-61001 - HP 2530-24G-POE+ SWITCH (SUPPORT KIT), NEW GOODS 100%#&AMP;CN","THIẾT BỊ CHUYỂN MẠCH KHÔNG CHỨA MẬT MÃ DÂN SỰ J9773-61001- HPE 2530-24G-POE+ SWITCH (SUPPORT KIT), HÀNG MỚI 100%#&CN",1,370fe18a-d01e-4a2f-851b-778d2c036eab,131.73,131.73,AIR,AIR,ORDINARY EXPORT (INVESTMENT ENTERPRISES),PCE,131.73,131.73,"CONTROL AND ADAPTOR UNITS, INCLUDING GATEWAYS, BRIDGES, ROUTERS AND OTHER SIMILAR APPARATUS DESIGNED ONLY FOR CONNECTION WITH AUTOMATIC DATA PROCESSING MACHINES OF HEADING 84.71",HP 2530-24G-POE+,Hewlett Packard Enterprise
GE,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307631885800,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,GEORGIA,SAMSUNG ELECTRONICS CO LIMITED,CIP,KC,SM-L330NDAACIS#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L330NDAACIS#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,10,c1390ca0-6526-4116-8f6e-e2970a30779c,1172.5,1172.5,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,117.25,117.25,OTHER,Samsung SM-L330NDAACIS,Samsung
GE,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307631885800,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,GEORGIA,SAMSUNG ELECTRONICS CO LIMITED,CIP,KC,SM-L500NZKACIS#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L500NZKACIS#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,10,d497b2df-3a7c-486f-9f3e-5d879032da7c,1548.6,1548.6,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,154.86,154.86,OTHER,Samsung SM-L500NZKACIS,Samsung
US,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307632571800,25960.0,LOT E QUANG CHAU INDUSTRIAL PARK QUANG CHAU COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ E, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400801174,LUXSHARE ICT VIETNAM LIMITED,CÔNG TY TNHH LUXSHARE - ICT ( VIỆT NAM ),2387300368,,0.0,USD,85176299,85,8517,SUITE 1621 16/F. OCEAN CENTRE HARBOUR CITY 5 CANTON ROAD TSIM SHA TSUI KOWLOON HK,UNITED STATES,LUXSHARE PRECISION LIMITED,EXW,KC,"1LA5C00453M-LW#&AMP;SMART WATCHES APPLE WATCH (ONE SET INCLUDES: 1 WATCH FACE, 1 CHARGER, WIRELESS CHARGER, AND 1 SET OF LEATHER WATCH STRAP.), MWX93LW/A (A3001), 1LA5C00453M-LW#&AMP;VN","1LA5C00453M-LW#&ĐỒNG HỒ THÔNG MINH APPLE WATCH (MỘT BỘ GỒM: 1 MẶT ĐỒNG HỒ, 1 SẠC KHÔNG DÂY VÀ 1 BỘ DÂY ĐEO ĐỒNG HỒ.), MWX93LW/A (A3001), 1LA5C00453M-LW#&VN",18,5d85bea0-c257-450c-8e4d-cecf81891e7a,3925.98,3925.98,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),SET,218.11,218.11,OTHER,Apple Watch MWX93LW/A,Apple
CN,HQHANAM,NINH BINH,2025-08-01T00:00:00Z,307631888560,25960.0,LOT CN09 AND CN10 DONG VAN III SUPPORT INDUSTRIAL PARK PHASE II TIEN SON WARD DUY HA WARD NINH BINH VIETNAM,"LÔ CN09 VÀ CN10, KCN HỖ TRỢ ĐỒNG VĂN III GĐ II, PHƯỜNG TIÊN SƠN, PHƯỜNG DUY HÀ, NINH BÌNH, VIỆT NAM",700880328,WISTRON TECHNOLOGY VIETNAM CO LIMITED,CÔNG TY TNHH WISTRON TECHNOLOGY (VIỆT NAM),869614870,,0.0,USD,85176259,85,8517,ROOM 8 TB-3A-2 LOTUS OFFICE SUITE THE LANDMARK JALAN BATU NILAM 16 BANDAR BUKIT TINGGI 41200 KLANG SELANGOR MALAYSIA MY,CHINA,WISTRON TECHNOLOGY MALAYSIA SDN BHD,EXW,KC,"Q81.Y0010.010S#&AMP;EQUIPMENT MEETING ONLINE(TRANSMISSION OF SOUND,IMAGES),TRADEMARKS JABRA,NO ACCESSORIES,MODEL VSM040, 100% BRAND NEW,PGC: 115.55 USD#&AMP;VN","Q81.Y0010.010S#&THIẾT BỊ HỌP HỘI NGHỊ TRỰC TUYẾN,(TRUYỀN DẪN ÂM THANH,HÌNH ẢNH),NHÃN HIỆU JABRA,KHÔNG CÓ PHỤ KIỆN ĐI KÈM,MODEL VSM040, HÀNG MỚI 100%,PGC: 115.55 USD#&VN",2,1c9b84db-1a2f-4a66-93b6-039a2ce19a57,1142.34,1142.34,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),SET,571.17,571.17,OTHER,Jabra VSM040,Jabra
CN,HQHANAM,NINH BINH,2025-08-01T00:00:00Z,307632399820,25960.0,DONG VAN II INDUSTRIAL PARK DUY MINH WARD DUY TIEN TOWN HA NAM PROVINCE VIETNAM,"KHU CÔNG NGHIỆP ĐỒNG VĂN II, PHƯỜNG DUY HÀ, TỈNH NINH BÌNH, VIỆT NAM",700819475,GEMTEK VIETNAM CORPORATION LIMITED,CÔNG TY TNHH GEMTEK VIỆT NAM,2263583758,,0.0,USD,85176269,85,8517,NO.15-1 ZHONGHUA RD. HSINCHU INDUSTRIAL PARK HUKOU HSINCHU TAIWAN 303 TW,CHINA,GEMTEK TECHNOLOGY CO LIMITED,FOB,KC,"99C-901-1413R#&AMP;NETWORK CARD WIFI WIRELESS, BRAND INTEL, BE200NGW GOODS DO NOT CONTAIN CODE CIVIL, ĐGGC: 0.7647 USD/SET, NEW 100%#&AMP;VN","99C-901-1413R#&CARD MẠNG WIFI KHÔNG DÂY, NHÃN HIỆU INTEL, BE200NGW, HÀNG KHÔNG CHỨA MẬT MÃ DÂN SỰ, ĐGGC: 0.7647 USD/SET, MỚI 100%#&VN",20000,f188df40-1218-46f8-9bee-4e9dfa5d22e8,135294.0,135294.0,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),SET,6.7647,6.7647,OTHER,Intel BE200NGW,Intel
CN,HQHANAM,NINH BINH,2025-08-01T00:00:00Z,307632399820,25960.0,DONG VAN II INDUSTRIAL PARK DUY MINH WARD DUY TIEN TOWN HA NAM PROVINCE VIETNAM,"KHU CÔNG NGHIỆP ĐỒNG VĂN II, PHƯỜNG DUY HÀ, TỈNH NINH BÌNH, VIỆT NAM",700819475,GEMTEK VIETNAM CORPORATION LIMITED,CÔNG TY TNHH GEMTEK VIỆT NAM,2263583758,,0.0,USD,85176269,85,8517,NO.15-1 ZHONGHUA RD. HSINCHU INDUSTRIAL PARK HUKOU HSINCHU TAIWAN 303 TW,CHINA,GEMTEK TECHNOLOGY CO LIMITED,FOB,KC,"99C-901-1440R#&AMP;NETWORK CARD WIFI WIRELESS, BRAND INTEL, BE200NGW GOODS DO NOT CONTAIN CODE CIVIL, ĐGGC: 0.7647 USD/SET, NEW 100%#&AMP;VN","99C-901-1440R#&CARD MẠNG WIFI KHÔNG DÂY, NHÃN HIỆU INTEL, BE200NGW, HÀNG KHÔNG CHỨA MẬT MÃ DÂN SỰ, ĐGGC: 0.7647 USD/SET, MỚI 100%#&VN",60000,21f36a90-77ac-462b-a7ed-8750b01b3556,405882.0,405882.0,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),SET,6.7647,6.7647,OTHER,Intel BE200NGW,Intel
US,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307632571800,25960.0,LOT E QUANG CHAU INDUSTRIAL PARK QUANG CHAU COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ E, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400801174,LUXSHARE ICT VIETNAM LIMITED,CÔNG TY TNHH LUXSHARE - ICT ( VIỆT NAM ),2387300368,,0.0,USD,85176299,85,8517,SUITE 1621 16/F. OCEAN CENTRE HARBOUR CITY 5 CANTON ROAD TSIM SHA TSUI KOWLOON HK,UNITED STATES,LUXSHARE PRECISION LIMITED,EXW,KC,"1LA5D00447M-LW#&AMP;SMART WATCHES APPLE WATCH (ONE SET INCLUDES: 1 WATCH FACE, 1 CHARGER, WIRELESS CHARGER, AND 1 SET OF LEATHER WATCH STRAP.), MWY43LW/A (A3003), 1LA5D00447M-LW#&AMP;VN","1LA5D00447M-LW#&ĐỒNG HỒ THÔNG MINH APPLE WATCH (MỘT BỘ GỒM: 1 MẶT ĐỒNG HỒ, 1 SẠC KHÔNG DÂY VÀ 1 BỘ DÂY ĐEO ĐỒNG HỒ.), MWY43LW/A (A3003), 1LA5D00447M-LW#&VN",444,1eda1473-e99d-426e-af8f-c024063a0b27,97364.76,97364.76,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),SET,219.29,219.29,OTHER,Apple Watch MWY43LW/A,Apple
IL,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307631898360,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,ISRAEL,SAMSUNG ELECTRONICS CO LIMITED,CIF,KC,SM-L320NZSAILO#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L320NZSAILO#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,270,36cb240f-8af9-4341-9cc0-60415c52c903,59238.0,59238.0,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,219.4,219.4,OTHER,Samsung SM-L320NZSAILO,Samsung
IL,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307631898360,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,ISRAEL,SAMSUNG ELECTRONICS CO LIMITED,CIF,KC,SM-L325FZSAILO#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L325FZSAILO#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,100,353add88-90f1-42f9-a1a5-f1d9657e6c88,25211.0,25211.0,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,252.11,252.11,OTHER,Samsung SM-L325FZSAILO,Samsung
